series,pred_full,pred_cuts
67.2,64.93889634772788,64.616515242757
67.2,68.50833123471173,67.80401404128128
64.1,67.65284338525683,67.0547019424974
63.3,63.816865226886954,63.408142978689604
63.8,63.75807761983674,63.27537454106599
65.0,64.49530276238008,63.92423609399129
63.6,65.98498527809122,65.24966876196541
63.8,63.82861565692242,63.214573710574754
67.0,64.45096638011212,63.94108390948925
81.4,68.51556360953118,67.73412440411971
81.4,86.0190633529084,84.59505687934606
83.1,81.62477857556739,80.65523929602892
84.5,83.81896220443201,83.67342349400491
88.2,85.01514996715647,84.69812256483702
90.2,89.48240112225491,89.02136527220799
89.3,90.79864925959707,90.47437794610697
88.5,88.95716799838199,89.02437949366613
87.5,88.23266855586488,88.37608468142358
87.8,87.17101493468003,87.29556789736361
86.0,87.94424624475056,87.91556588625274
85.5,85.47601619344977,85.55148600399292
94.5,85.39940833288263,85.49980977903246
95.6,97.08184689175467,96.60567609813526
92.0,95.72841652306231,95.36013591058907
89.4,90.76777416325298,91.21098383110407
87.4,88.54511125309674,88.97396257956314
87.0,86.77999757754618,87.031483870893
88.6,86.9141076458767,86.99474528165868
89.1,89.06263079327621,88.97596380887731
90.4,89.19390782284576,89.13071068575826
87.9,90.71409704320523,90.69346667021463
87.2,87.08083746058074,87.24597112692788
87.8,87.00995074724185,87.19004184161422
89.0,87.94507125596459,87.94418672404815
88.8,89.35465415378349,89.24658395600777
89.8,88.72777073052718,88.69690582857275
90.0,90.04018173083146,90.0581646818109
90.6,89.98070804359033,89.9871910106419
91.5,90.70222008537785,90.74445833937531
92.1,91.65852829533709,91.67743407475628
92.8,92.15742961934124,92.19971658753151
93.5,92.88480470032047,92.941266613079
93.6,93.56678867831333,93.63076248506808
93.6,93.46302737667632,93.59280778689569
93.5,93.42586374779928,93.60154989176226
93.9,93.30504520094782,93.47678435821689
95.0,93.85752280755501,94.00039502844217
96.3,95.13062667815741,95.23541707545446
96.4,96.4820157292749,96.54902918768525
96.4,96.19107971871883,96.36515724674966
96.1,96.16977606278164,96.4077512686169
96.5,95.7644672823838,96.02857485103765
96.3,96.3714403501273,96.60995507392511
96.5,96.00932893947895,96.22779633617932
96.9,96.32082902390061,96.56416726029052
96.8,96.77803852526925,96.97838544964475
96.5,96.51472190603506,96.75789890227927
96.1,96.170221316162,96.43917716696184
95.8,95.75182516260699,96.02030609097702
95.5,95.44329892838276,95.74809793251808
94.4,95.11104301562041,95.4405471737429
93.1,93.87645188755542,94.15501071207886
90.5,92.60128504046111,92.84991791341595
88.3,89.5717026904254,89.94769750134029
87.4,87.57224060759155,87.91358660722425
86.6,87.16519771367584,87.27887130784204
87.0,86.27740736054567,86.44180766030257
88.0,87.0658018977019,87.13182070053051
86.7,88.24232507059668,88.20126749279079
84.6,86.20553680551062,86.34624314072857
82.9,84.03706922519905,84.1782200963656
83.0,82.44121965810874,82.55026408439781
82.9,83.11190061371525,83.06410538200382
80.9,82.82746662767543,82.70775360943722
80.7,80.36670782146145,80.35937696779098
80.8,80.78610113900112,80.73347345730967
79.7,80.9186757705541,80.7386144717995
80.2,79.47068484317192,79.36484664844818
77.6,80.4202071021873,80.2670251476378
77.2,77.16322235545387,77.05852296773058
76.6,77.37712784835841,77.31001638597769
74.9,76.63939256349228,76.40835302162354
74.9,74.84455170191012,74.6858405679619
74.4,75.0140273365787,74.80132074767015
74.6,74.66144320459667,74.34207695121907
72.9,74.91535356927137,74.59875048973065
72.3,72.63257697976165,72.3746030344054
71.0,72.6163197222685,72.36462654660029
74.3,70.9422696277375,70.62965991804549
70.9,75.54766380587047,75.05040380294396
72.2,70.17201744217074,69.80654023269048
69.4,72.9127632826349,72.66213008091079
68.7,68.96222461545571,68.58089775252414
68.3,68.95758215425695,68.71758731395703
65.2,68.57357654406266,68.1203002444092
64.0,64.74625553319656,64.43517050944511
64.1,64.37100602231382,64.0162315388995
65.0,64.67838440282316,64.11958491397301
65.9,65.680704693956,65.04683153372902
65.6,66.71794911284533,66.05843493671851
65.9,66.08646759616052,65.51846518255452
66.4,66.58765802129687,66.05075359730748
65.4,66.9817884381769,66.40984314885489
65.6,65.67266902436322,65.17415908204238
68.7,66.37387079350486,65.86369803367519
69.2,70.83276590140233,70.10173964953522
70.6,69.58687462239305,68.98917490866849
70.0,71.55043324553819,71.06380586700139
74.1,70.30879826131154,69.82309414695732
78.9,75.87761406696062,75.28971645461117
81.4,80.63149897516914,79.84666348253562
80.3,82.2377065181725,81.71700366714414
79.9,80.1148814094717,79.92767281750571
83.6,79.92653026447577,79.84223727026423
83.5,84.86069278795426,84.49394595982469
81.6,83.45670416586967,83.1752900653623
80.5,81.15898786088438,81.2060536078437
80.9,80.81838338732446,80.79656182723036
78.4,81.1057607559812,80.98060581963752
78.8,77.66130022287692,77.61200469804528
80.1,79.06880081944023,78.9443896668943
81.3,80.62242261495484,80.26759384520616
79.0,81.83177846203522,81.52085753268389
78.0,78.59488519108808,78.4926966904766
78.8,77.93438673759997,77.91045484678972
79.8,79.32897743044151,79.07465477813228
80.2,80.14934780620197,79.84135220647238
81.2,80.50999924613532,80.2479461896519
81.1,81.70328246159153,81.45336417586935
81.6,81.28150685871883,81.07893554820104
82.3,81.86692397529004,81.71156534684258
83.6,82.69612514306812,82.48886782783968
81.9,84.08631412443165,83.87003925765114
83.8,81.54411083119837,81.47018412688553
89.5,84.51019499294203,84.39087030492746
88.4,91.20628355301929,90.72528096307151
88.0,88.05371390260078,87.89225854926762
88.1,87.87857483190899,88.06109476808778
89.0,88.09877860464363,88.11422526004793
90.1,89.22613870939779,89.20709252448398
89.4,90.35451577300763,90.30363085756724
89.9,89.14717636535471,89.20924989778457
90.7,90.03214085125997,90.11791828142104
92.2,90.90421507864934,90.90277038586822
92.9,92.51235962057241,92.50841921386028
93.3,92.96261353790534,92.99155087618043
92.9,93.24457958261377,93.35672698201718
92.4,92.65206190849914,92.81373521173057
92.3,92.09187476191227,92.2930108843191
92.9,92.14764301217014,92.31189261760342
93.3,92.9515473491047,93.05801558735493
93.9,93.24946438194665,93.3514462283893
95.1,93.8927973544407,94.012863012329
94.5,95.24197695628348,95.33365350194833
93.9,94.110496875937,94.28970546365366
92.4,93.52722686843303,93.79349970822099
91.8,91.75000616486075,92.01778013780044
91.9,91.43982948248257,91.6824026616732
92.7,91.68204061899903,91.81751238650055
92.7,92.71998045120772,92.7934796746491
93.0,92.53227505954055,92.63198103418405
92.7,92.89555645594695,93.04500786517342
91.9,92.48757934353631,92.6398549382217
90.0,91.56664247804477,91.7783161352735
88.2,89.24772186742561,89.51755218142321
87.6,87.52396510350097,87.78424365625376
85.2,87.33455943165988,87.46972627999594
85.1,84.53590285873794,84.67447140803564
85.2,85.1055446868653,85.19435852395966
83.1,85.17304459458784,85.0987332162606
82.6,82.5732055320132,82.62244123127395
81.8,82.56226005877254,82.59988256843982
79.6,81.62598640219973,81.55656674630193
78.6,79.1584549373502,79.16820468802612
77.9,78.36595180205074,78.33379330077581
76.7,77.92941129978169,77.77806276449331
76.3,76.56471914689759,76.41717515964734
75.9,76.37058062351466,76.18540677261906
75.0,76.07700216721385,75.83327241523088
74.6,75.01186255507345,74.7795359859771
71.9,74.80604262882048,74.56828338780751
72.5,71.36727760818198,71.18896230499955
74.1,73.0563827094282,72.77574250536908
76.5,74.85243522743022,74.34292825779347
92.3,77.69843631125347,77.17358594175126
94.3,96.76823925522834,95.66213234161874
90.1,94.82165155530146,94.04821667181066
87.0,88.53212215286997,89.03329406639806
78.1,86.02789045566078,86.48871452967283
75.4,75.56296018043916,76.118216637641
75.9,74.70001227607945,75.07307434192596
75.7,76.31134358903607,76.031782265736
76.6,75.92660686828143,75.6275591967475
77.3,77.17234098459915,76.87351848034896
73.4,77.78634175878881,77.44587419201375
74.3,72.50499863573931,72.43869410387916
77.0,74.90767809849274,74.75055779855306
78.9,78.08843312712682,77.55156193643744
79.7,79.61640939883463,79.1639694934542
80.6,80.13647253930755,79.83558153336169
81.8,81.17056981870088,80.93772756173111
82.5,82.2195597575229,82.02724416670749
83.3,82.88755267502658,82.68233948009525
82.3,83.56012926319586,83.41363218190477
83.5,82.31762452694869,82.24993560837245
82.0,84.12131988966614,84.03846858442773
81.5,81.710905447776,81.65164193769778
84.7,81.38818116669512,81.40812422772291
88.4,85.73201398577962,85.44911742312148
88.4,89.6925962137257,89.27969462242368
88.7,88.28563749480959,88.18919970841552
89.6,88.64343150347983,88.7219677168399
88.5,89.76747977043877,89.7488601893344
88.8,88.12113182223152,88.22853590740203
87.8,88.6955086530017,88.805375078097
85.2,87.5271887020759,87.58546228392429
84.2,84.49949574146486,84.70896399099526
86.4,84.00029101171127,84.14255659419588
85.6,86.93874399335819,86.80981255265603
88.4,85.35612044492683,85.26585514848645
88.8,89.26605454056607,89.17379167084232
88.8,88.8954457215552,88.76390106194069
89.8,88.74993749970743,88.8289570162328
89.4,90.06466591394584,90.07832096022283
89.3,89.17571656025598,89.23628050468209
90.0,89.21985491636195,89.34054393985436
90.6,90.1532165743235,90.19008464113865
91.8,90.73122833634218,90.76251820384385
92.8,91.91881814631755,91.95536347052995
93.4,93.0666656823606,93.0949309486898
94.4,93.67283948948719,93.76369397896329
95.1,94.35371473154184,94.49234502853865
94.5,95.08895027533882,95.2215514779203
95.9,94.11972203199376,94.33643186326569
96.6,96.13356484520656,96.3117229766624
97.1,96.59765140553324,96.72382080699299
96.9,96.92516921180315,97.15204499899038
95.7,96.60603826234986,96.86671877492333
94.1,95.12625477359698,95.46825757093299
97.9,93.47996839952134,93.85704317938689
98.9,98.79071177802417,98.8811409701062
98.2,98.89903752985688,98.92492635703377
98.3,97.65843391873902,98.00999638501577
98.2,98.00689664970473,98.34215588051391
97.8,97.87255088999908,98.1616349259462
97.1,97.42003716333502,97.74622613668788
97.5,96.62517550643925,96.96943065374502
96.8,97.36900247681228,97.65482187412734
95.5,96.37903983744815,96.66169564964649
95.8,94.82582865016501,95.19762194308441
94.0,95.63848878088062,95.9100591698307
93.5,93.19209935346167,93.47649232430157
93.7,93.1685015174984,93.47472032668222
95.0,93.6003850158474,93.75779926575063
94.7,95.23341371223702,95.33145857445254
94.5,94.39378583936144,94.55236613284151
94.3,94.25596142027155,94.50314475589434
95.0,94.02606863984536,94.23711726265869
94.4,94.96323591254684,95.13732629737083
93.7,93.92722447159932,94.13015798856031
92.1,93.24306324855073,93.50710266847307
93.2,91.46927300083841,91.74024622806049
92.8,93.25281551171916,93.41818487836912
90.9,92.54564604890145,92.65034021133428
90.4,90.21046242953557,90.4959029270094
89.8,90.03954753972596,90.26986303183476
88.7,89.53685368950653,89.66450043939192
89.1,88.27077212451157,88.43346724982091
89.2,89.05434810986984,89.14298982005919
90.5,89.13743450697753,89.16203600117298
89.5,90.77646900925178,90.77690853874134
87.3,89.05497727454745,89.1399096538146
84.4,86.59664982083376,86.84931531648552
82.4,83.54888756837025,83.80683738002486
78.6,81.84788059866966,82.02492038942977
78.8,77.632318556694,77.7787426869358
76.3,78.92532952463758,78.90027734057507
79.4,75.87710994169326,75.72283560842843
83.4,80.6120160864555,80.34178295271363
86.0,84.8126983909097,84.23810848866579
82.7,87.60100198167356,87.22235446309234
79.6,81.6655079164588,81.74526749558092
79.2,78.59117411332265,78.88301028189454
76.2,79.2029499738276,79.11510370662086
77.6,75.1434614895232,75.06194746089967
79.1,78.27331751849552,78.05490130795312
77.1,79.83598231198975,79.36998861259096
77.3,76.71644703549896,76.55902221256385
75.1,77.65661569622924,77.51940284788841
73.0,74.74848815589648,74.57025302364495
76.5,72.49587576521692,72.43283548304824
74.2,77.95381726924967,77.49705926057611
72.4,73.9467345008379,73.56764429990737
75.4,72.28127106486983,72.22446334769565
79.1,76.63862249225772,76.18346899864596
79.9,80.47395251093198,79.82804323567353
76.7,80.36843227306493,79.97837481108388
73.7,76.00540941794699,75.96942693965804
73.6,73.15538069307365,73.21044640596755
77.3,73.86168557865022,73.63978404705705
80.6,78.76105738229325,78.21730328844554
80.9,81.67250120954661,81.080130848152
88.5,81.14265414501457,80.83223929740718
91.3,90.97109067357772,90.45684571859532
90.8,92.1833591863255,91.68691157731266
90.7,90.4702538448286,90.59264168500708
90.1,90.58698241208775,90.7404880415311
89.7,89.87822388508566,89.9964186476112
89.4,89.4322116835736,89.57427569604761
89.5,89.27476907563252,89.37464252156279
89.7,89.41134922590595,89.478015475354
89.3,89.56047156911585,89.61853810268916
88.9,89.09460512477696,89.17423349517729
89.1,88.84918183090706,88.94872903283553
89.7,89.0293798218996,89.09433257698443
89.8,89.96959233566491,89.9852239936423
92.0,89.72607861055153,89.77721211701073
93.1,92.53253776125719,92.51968376757453
93.1,93.3251015000477,93.28696975582614
92.8,92.89520395632428,93.03576966075056
93.0,92.5530081778599,92.73974819425102
93.5,92.93641153493834,93.09675141193387
94.7,93.49744091262538,93.62505451224256
94.9,94.91347620555257,95.01287175189246
95.0,94.79025085623238,94.92490366482188
96.5,94.82758551857215,95.04833311186783
97.2,96.73880166979538,96.89068995562641
97.8,97.17458230322048,97.30822113897086
98.4,97.65642715522227,97.88420127882416
98.7,98.36630676879075,98.59240282906062
98.7,98.49586646290588,98.76106103573437
98.5,98.40543536947798,98.71137047845777
98.5,98.12120940380228,98.44032339120122
98.6,98.13586754702835,98.45240083233573
98.7,98.25753477888055,98.55243981669989
98.5,98.64482353256747,98.92941222880697
98.6,98.1283689330488,98.45089707656768
98.6,98.27495829620258,98.5989549798291
98.6,98.31556102512882,98.60537361134611
98.9,98.29168148237628,98.59361437190346
99.1,98.66174144479552,98.95111525293785
99.1,98.81235694396874,99.09890397059026
99.1,98.81441813849267,99.12077339980125
99.3,98.73753788627626,99.05923820417303
99.5,98.97716608934039,99.28960893244786
99.6,99.27041971862145,99.5645769118382
99.6,99.19780816419467,99.51595467811104
99.6,99.27066750509867,99.59400320587588
99.4,99.28257354257867,99.61166061462679
98.2,99.07266168780168,99.41719487083122
90.9,97.49447330322016,97.90003418861787
92.4,88.54890742800636,89.25314615279196
87.9,92.71364637352816,93.12547013564696
87.4,86.53836289974346,86.71419959122797
81.2,87.20132111355306,87.52956316409146
79.6,79.43287361717712,79.6842546222341
84.4,79.24344216253088,79.49823282196911
84.3,86.03624898010453,85.60244642107305
87.1,84.31441788007429,83.97497324356954
88.6,87.86760077689334,87.7331691134919
87.5,89.02447511747714,88.77701704832906
88.2,87.13115726952863,87.1706600096458
88.0,88.33442389953905,88.38423565630517
86.5,87.9515338068231,87.93068355194369
85.3,86.05567032041323,86.17063807306344
83.9,85.04536337018448,85.16312713860725
81.9,83.48125629144604,83.55339029517957
80.6,81.32534340979774,81.40059602804625
78.9,80.25255800021473,80.26407276521566
80.1,78.53133955631851,78.47849651583414
79.9,80.47967416204442,80.2841916417304
81.1,80.08928151470074,79.82043526741275
81.2,81.4856968306401,81.2709277208965
80.9,81.57176935693764,81.34242514115859
83.5,81.1176508709544,81.00173330718633
86.6,84.45454198990116,84.21745168844535
92.5,87.3001677637322,86.98776897697488
95.6,94.05297533151793,93.62974168240854
97.0,96.34941274080536,96.04012566398896
97.0,96.995837958216,97.07053824950341
96.6,96.85560650831515,97.0553183108649
97.3,96.25654679673711,96.57048671930797
97.0,97.08644741263633,97.36797312869724
94.9,96.6635312161822,96.92422712628601
94.2,93.8992305137216,94.31389505085465
92.6,93.69218583274655,94.06565650597679
93.8,92.16487081742743,92.43685723596195
92.0,93.78109913588341,94.00072668782202
91.2,91.22401490347828,91.4399065607773
90.1,91.00195205459198,91.29778890795012
90.9,89.804445621403,90.00974276864383
90.2,91.0059619146086,90.10980009019987
89.2,89.69846011710685,90.17831558540651
90.8,88.70582100409806,88.99901864157032
90.5,91.20916009255384,91.18106065252009
92.5,90.49186351644326,90.35575831548147
95.4,93.06041361536798,92.95416044560233
97.0,96.0197235202499,95.91804100820167
97.3,97.60906061704195,97.22916432431767
97.1,97.12652086240715,97.3150033503451
95.3,96.68686642525668,97.05446121519319
94.2,94.52909019758165,94.92839634079259
93.9,93.63623339765334,94.0457220124059
92.7,93.6070610856859,93.86913534903583
97.2,92.1703576722548,92.45237128638222
99.0,98.31652045312326,98.20557150381056
99.3,99.23997886502609,99.16826392832527
98.6,99.04088446766463,99.32790235877546
97.7,98.05556903060821,98.44582664026746
97.5,97.14213845373874,97.5420301878105
96.1,97.18538513809992,97.4910977960343
95.0,95.40924960677127,95.80535853010295
93.2,94.56154344555395,94.82942103583218
94.7,92.5040387223017,92.85488047609061
95.6,94.93692402269721,95.0908055423639
97.8,95.63473996949494,95.70784993254178
97.4,98.20408664930955,98.24312784685476
95.6,97.0208363624618,97.22142130566478
94.6,94.87275210943784,95.25657485894565
93.1,94.08137691531687,94.46093416143086
92.9,92.48004743696376,92.81174733875632
92.3,92.76351083340616,92.91869235499136
92.4,91.99216800110644,92.1689578652138
92.7,92.31366753963383,92.44893587955903
92.0,92.67338328049325,92.75317663624803
92.1,91.66273553030418,91.84047342190544
92.9,91.99937318497514,92.15496902709867
95.0,92.98730551146542,93.05780128586234
96.3,95.44562859539609,95.41136740033448
95.6,96.46865913586612,96.48821682854383
95.1,95.17087142417722,95.41187123385896
94.9,94.71472532579533,95.03394411304167
94.8,94.64531875101804,94.87162996702091
94.2,94.57100702352145,94.78482841477293
93.6,93.83121535866657,94.07613041710117
92.0,93.2647371429731,93.49915319659242
90.5,91.39127318930666,91.68247185589391
93.2,89.95472439317108,90.24954654753556
92.7,93.87418022496769,93.82492079606135
93.5,92.41749052085655,92.46173614981338
94.6,93.59383381099482,93.71990947569039
97.9,94.74604760688365,94.78640757426564
99.5,98.63758094714697,98.55947444643645
99.8,99.66701947679958,99.69920801568927
99.7,99.54744328646218,99.82134824632446
99.6,99.27431165308164,99.67429783458188
99.4,98.87235185467739,99.58426334708186
99.7,99.20319686904116,99.36097210161132
99.6,99.18758839289401,99.77180780431262
99.7,99.26937148385399,99.56361024785836
98.3,99.06278535585236,99.7288880315708
95.2,97.5675004192611,97.99735436923233
95.5,94.29398880906498,94.60750635539559
96.5,95.2653842115085,95.68903461717046
96.0,96.6945019219269,96.67176652361444
95.8,95.6370213033282,95.8577164908825
95.4,95.41461699534004,95.78777535859851
93.2,95.10199322006095,95.31786723983531
93.6,92.33289096467267,92.75142512742758
93.7,93.46286636908061,93.77973240162208
94.9,93.50486333509502,93.6831122786052
96.4,94.99015360392227,95.15774290488675
96.1,96.5185967904762,96.66311626510922
95.8,95.71824967503537,95.98072915897954
95.1,95.39299002898201,95.7617206603254
93.0,94.74440188942863,94.95984425496515
95.1,92.15603845100323,92.58489518587523
96.2,95.5765645435322,95.63271177733975
95.3,96.26988296292637,96.32015448249318
93.9,94.75811689170226,95.08392617894965
95.3,93.40481287866196,93.64923851463948
96.5,95.61609339090187,95.64963953784027
97.9,96.88461709555327,96.68011059842618
98.2,98.11369898417006,98.15837867575968
98.6,98.01923543788935,98.20881560461687
97.9,98.40474534840686,98.68285481120381
97.9,97.37130951286848,97.73418743603317
98.0,97.65594918732873,97.93511993025498
92.5,97.72385321194254,98.01374192322868
92.4,90.56000579654986,91.33216188716254
94.4,92.23481855291864,92.62617345241684
93.8,94.75279756029273,94.77570533345121
93.0,93.51398696716359,93.59334073100108
89.8,92.49222022860465,92.87432746595508
91.2,88.73383878121243,89.14884206840371
93.7,91.46504553840957,91.63444550748294
91.5,94.34218368870305,94.13749477108126
90.3,90.65389802846724,90.94136541772079
90.5,89.81063504994398,90.1641555971427
91.7,90.57419725529871,90.57113352403883
91.6,91.90018564821884,91.93909956492124
91.6,91.54743298837582,91.52817701635739
90.9,91.5958630164035,91.61521246711278
91.5,90.62700382324485,90.74851442278211
89.3,91.54222850408283,91.65916840333522
87.2,88.55507999181913,88.80031633428293
86.4,86.4703920221585,86.86104499742753
83.7,86.14857205590607,86.3023483639195
82.9,82.96854068148603,83.14880960252022
87.1,82.71273980389793,82.84730088192215
87.6,88.65397939318123,88.00074294039742
91.0,87.77009165042894,87.51512064116112
94.2,91.93731622791348,91.73811487562506
95.6,94.96227667905256,94.72143958090608
96.7,95.77478182687973,95.7860834903291
96.1,96.79058754514224,96.89357208712447
93.8,95.60673493806502,95.93191746339747
92.7,92.88184955545309,93.34844921981379
92.0,92.13035514170579,92.56265521243425
95.0,91.76189674563432,91.88082681224176
95.7,95.73779628467707,95.66065647974176
94.9,95.79082921465421,95.70833315434247
93.5,94.39270311273839,94.72879099554257
94.1,92.81315322096313,93.23973592212205
95.3,94.07363254720805,94.28220823376196
94.4,95.38803482033714,95.51557338593187
93.4,93.94066239889722,94.16371597802397
95.4,92.88996565568779,93.23824113661145
95.3,95.80554318601602,95.85787133793724
98.3,95.06070728013101,95.18184006078376
96.4,98.8771151476992,98.96044186863344
97.3,95.57951959028603,95.85768560779067
98.2,97.34165021169694,97.60548940109437
98.6,98.2764511062908,98.32592031791746
98.1,98.45001691597805,98.65805144730149
98.3,97.594802894639,97.9818019127197
98.7,98.04732573156993,98.36739594615271
98.4,98.51167648755424,98.77044720191395
97.4,98.00271753380106,98.32153743007693
97.4,96.78638464786457,97.20481376382232
99.1,97.1016395324851,97.44134142092312
99.5,99.22377096326835,99.45131218178172
98.7,99.23265162695753,99.51031232338
98.4,98.30524046271215,98.52837179764285
99.2,97.93195891287607,98.3728102112888
97.1,99.16901324690696,99.3752029339163
94.5,96.22926129362777,96.61810064060612
94.6,93.66024928773028,94.05137569197711
94.7,94.46660864664639,94.71620137203719
91.2,94.5250551651068,94.6965684683816
91.7,90.01292007819917,90.45940931251809
91.4,91.73982087025557,91.30860009139987
92.0,91.21246367439346,91.42274258321186
90.7,92.07157545004605,92.15301537981337
89.0,90.21750494678928,90.28928756140556
89.4,88.44146573330306,88.63485670144836
88.2,89.41347247804121,89.6167525993211
85.2,87.66807919844996,87.79864575070766
82.4,84.38567952489181,84.46382476184664
82.3,81.72471954032235,81.81533515530263
80.8,82.35580197493212,82.43730162750978
79.2,80.51121484868219,80.3361657009421
78.4,78.91437982442253,78.87813345282251
78.3,78.28183203841434,78.264548662732
78.9,78.56875956639009,78.31004307691198
78.5,79.31310783015049,79.06713002131748
78.5,78.67780799764883,78.33933665519774
78.4,78.80171578307997,78.5455146252055
78.8,78.57628719192014,78.35877688444556
77.8,79.14598445053643,78.9249949374649
76.3,77.72222124736042,77.48129803970025
74.4,76.03172143648152,75.96534782654302
74.1,74.3097814253529,73.95654963035265
72.5,74.38685519941487,74.14063832866248
69.4,72.34526282033869,72.03522044048847
68.2,68.87358973132648,68.6534633781569
67.6,68.43758992292172,68.07153749521005
68.3,67.9847044946546,67.46641724413718
67.3,69.07287134576475,68.5361472478838
66.1,67.52724741650357,66.94980948980314
64.2,66.32456610873882,65.85925584972684
61.9,64.20283807790398,63.729946247457434
62.0,61.89713277876491,61.381591039314294
61.8,62.72333567229873,62.175190253283795
60.6,62.139940345440294,61.69371163795958
61.4,61.040813592776416,60.29016034524934
61.7,62.45205033695537,61.71440859137063
61.2,62.423981930466375,61.69591816268496
61.5,61.71466179016418,61.059510398373796
63.6,62.13678726130819,61.62478713890595
62.8,65.00855285481792,64.15956181657003
64.5,63.325290152949094,62.41484714138717
66.3,65.47835796602556,65.09070692803475
66.7,67.39280624491204,66.64258293951146
67.9,67.4065709351913,66.7162657885142
69.8,68.84350725323245,68.23534232120593
72.1,70.83150414663086,70.24325485637598
75.1,73.21102059027075,72.62600087106478
76.3,76.30525649063351,75.80086392917312
77.9,77.00218204276935,76.44140120895771
79.8,78.51602583797232,78.31320923189536
81.0,80.50406708161552,80.22119579081688
80.9,81.52445366433444,81.22062892897605
81.1,80.90037934686409,80.80916841952752
79.8,81.31402825783628,81.1823902328152
79.2,79.82483641548978,79.40838003583356
77.0,79.16684764133879,79.1409676224347
80.5,76.76213470036868,76.39348120112805
85.7,81.87021360346796,81.66334353837846
97.3,87.3659090897423,86.8435521036872
98.6,100.63654077201733,100.26222705662714
99.0,98.64478182195673,98.12910452859091
99.2,98.69746885570945,99.2467176381964
97.1,98.91700243062405,99.18676527122219
91.4,96.1687443145525,96.50883628852355
93.3,89.69460764337802,89.95270802936058
94.7,93.70799940846132,94.2482607229703
93.8,94.87069451928781,94.82797408089515
93.6,93.28704268845186,93.50878326309905
88.5,93.42399164035659,93.625840963274
92.2,86.950841720038,87.04789074263621
95.3,93.14130122694996,93.65955085246911
93.2,95.99634329881826,95.76472596602814
93.8,92.51513253603552,92.47343389220333
93.9,93.7693749878633,94.17580544137799
94.4,93.91216000832961,93.82186655077172
90.8,94.21733648312954,94.56378052686985
90.9,89.67647770618746,89.7337514400247
93.8,90.86676058185724,91.23038877765838
95.1,94.52148814923557,94.52795006136999
94.6,95.25785965749226,95.26205711755607
94.3,94.27355017038852,94.41244457715428
85.2,94.0404537176999,94.26814536139611
86.8,82.43786682541047,82.63106781487167
85.0,87.26189857856384,87.98102474554341
87.4,84.52893481165705,84.15549981740573
91.4,88.23037268076193,88.31914064139329
91.1,92.52266490093172,92.27278252043372
92.4,90.86414330243868,90.76776020422831
92.4,92.65478487624691,92.86240032311962
94.3,92.31710453020204,92.26900573103597
95.0,94.57271542457151,94.87536423793604
91.7,94.90244414312085,95.03530830261579
89.3,90.60283516983559,90.75513415318738
85.1,88.50735741701405,88.88777227196687
87.2,83.67775041229358,84.0269547728231
89.7,87.92687968787922,88.09889803086567
