series,pred_full,pred_cuts
90.1,90.3742600792553,90.1535792288566
89.1,90.17703465633839,90.08482143812448
87.3,88.65825804243971,88.82100805752711
85.8,86.66904083730797,86.86911072803763
84.9,85.4179429739539,85.49712958391538
85.0,84.61138971053236,84.73083802192423
84.2,84.9496836288785,85.07625140984564
83.5,83.92004136405295,83.95176506779443
82.8,83.40617600363299,83.37201861278996
83.7,82.61168973671867,82.63795175680086
83.3,83.99279752844414,84.00086967129222
82.0,83.24592298724303,83.10144929482188
80.9,81.7325143128219,81.6879683296873
80.2,80.74058623734955,80.67677494985769
78.3,80.12176567812178,80.06493351562642
74.8,77.93776089388231,77.80000862004196
73.3,74.02828352247491,73.95012183941196
72.0,73.21789868386819,73.11582574485075
70.6,71.93114305902938,71.68389559775423
69.6,70.53427981738506,70.29294114999044
69.4,69.67337562566483,69.4036953807348
69.5,69.80076483783728,69.3989531285475
69.1,69.9010954951821,69.52862576082931
69.0,69.30168288057516,68.97857379116824
67.9,69.41769997376684,69.00606987154259
66.9,68.03099536190415,67.58665935770034
66.5,67.15029147350465,66.70547496164703
64.3,66.8346391530491,66.44179060643864
65.3,64.15866103930293,63.6932480564208
68.4,66.07940009940076,65.75517982088705
67.7,69.73221870450482,69.14925615009706
68.5,68.00962226165262,67.28943746266698
66.5,69.19499512841949,68.84294256877534
69.4,66.35454404568645,65.83626333357458
69.8,70.78527607623747,70.4095777534264
68.8,70.34572647701557,69.62731155625474
73.6,68.91678807822107,68.56562933220732
75.8,75.42562963373507,75.02619646299621
75.8,76.854984276846,76.01921227902208
78.1,75.98228684074367,75.73789893561339
79.6,79.10801203573882,78.76916411316707
80.1,80.30227300389029,79.83536908212024
79.3,80.40025769306446,80.17496779716559
75.9,79.28496842488431,79.05212870487736
75.1,75.20154661680505,75.00702745060765
72.8,75.24017077404608,75.12633837074162
71.5,72.57388432410768,72.14096716848647
73.5,71.51609686744716,71.31841918902786
76.3,74.52570742482453,74.11802418646958
73.0,77.5165637275633,76.91813608749726
76.9,72.38647135701797,71.890023759022
84.4,78.33726107823237,78.31928571932323
85.1,86.78581188045108,86.12261713963032
85.9,85.28245863344448,84.81030084120135
88.0,86.13888573284142,86.20870295188058
88.5,88.49996615627855,88.50745995533214
89.0,88.80831622866422,88.4978866550338
89.4,89.2996474759247,89.14224464662392
88.8,89.98305495720336,89.47302000539116
90.0,88.45411279058114,88.60933887976202
89.3,90.30297649486852,90.3939630396304
88.6,89.04496769718976,88.99008912519078
87.6,88.2404468683131,88.48949090813682
85.8,87.01805709390294,87.34801442508638
84.2,85.4665382925223,85.36146004269223
81.3,83.83234648548972,83.87096777053063
82.0,80.50102559447322,80.57166563950769
82.7,82.36383376542271,82.40463556367479
82.5,82.76599039522873,82.78367435419025
83.7,82.83608087026772,82.4196373514614
86.7,84.26990533192014,84.06271637533175
89.4,87.47874188987132,87.44712110522224
92.4,90.23047101623607,89.9532347846793
90.8,93.17997387006044,93.09314878187199
92.3,90.22646526222671,90.15036951038334
92.0,92.43204928883272,92.90897291902908
93.0,91.8332412781646,91.7424953290841
92.5,93.29730759477019,93.35624089527913
93.2,92.22377046053434,92.25743388461001
92.1,93.20832163202695,93.46702135154834
88.4,91.62053837770533,91.7127339155038
87.6,86.74845664668277,87.46152929434363
88.0,87.5658162353041,87.63922763015825
92.5,87.97162568145768,88.10220389235675
88.7,93.88489991756258,93.74586004241307
89.5,87.64904493789163,87.27054869016654
89.7,89.59874737042558,90.13158551134275
91.0,89.76616928133603,89.57773531780343
91.6,91.27414980503153,91.40291607294036
93.0,91.76155689061167,91.6558322813781
91.6,93.28699616129911,93.38079183526087
90.4,90.86982760677192,91.0955160864436
91.8,89.86509138196757,90.20296592207866
91.9,91.9153628437763,92.25242682820064
89.8,91.98148007361007,91.80016033204303
88.4,89.16812428540683,89.23337076682996
91.7,87.91255152848558,88.16391280689342
92.3,92.52700100143203,92.70174488142447
91.2,92.26465998737187,92.18618892673517
93.0,90.69726967861178,90.92062065907189
97.4,93.35978963611313,93.58907133720436
95.0,98.48901354189564,98.4796052452755
93.6,94.00038916218496,94.01425599724249
90.0,92.9637304398192,93.4826446288864
87.2,88.77429026883047,89.01339496446568
85.6,86.38672119806562,86.68627988382309
82.4,85.10465779611555,85.29226570104507
82.2,81.46951239370844,81.58064453631415
79.7,82.22038468608997,82.37545838992294
77.5,79.09577973494079,78.94206429276002
75.4,76.97958209686851,77.0914748576411
72.6,74.89725567463708,74.92081886328954
69.8,72.08604114921374,71.94253080027384
70.2,69.33592496676597,69.19303836549827
66.8,70.70404054604214,70.48526408090824
72.2,66.24772014179982,65.75599451366921
93.4,74.2451673713293,74.02553459778575
96.5,99.73204279949479,98.88862923539868
97.1,97.14992389109995,95.82332067069893
96.4,96.99071209749356,97.46167292080379
95.2,95.84479610345419,96.09923665450461
94.4,94.54403349999818,94.94525353402051
94.1,93.91445565557667,94.24553408698506
92.9,93.67616240983816,94.05877137108092
91.3,92.4274210411788,92.57172944943653
90.6,90.81049191529627,90.93972934009848
89.1,90.17473382385683,90.50375742765144
87.4,88.6034968320342,88.70232688247825
88.6,86.7184365683177,87.03106133496728
89.7,89.08420238499448,89.04446762512795
88.8,89.90895532049743,89.8857070160533
86.5,88.38790405426995,88.49242798984757
85.6,86.05103522932461,85.9355612767899
87.5,85.37694979891319,85.50493820625128
88.7,88.01117122104176,88.0651848585378
86.7,89.13208968669781,88.87983799150943
91.7,86.11478087788078,86.08246954017818
91.7,93.09685916339424,93.29140091209933
91.7,91.5099870735038,91.24916900208301
91.9,91.38833181916368,91.82771677277394
91.1,91.81930292749908,91.92047725322716
90.2,90.60866691644688,90.86756543493955
91.0,89.77505118076719,90.01088411542277
91.1,91.23944880170474,91.28020852439455
89.2,91.1101069629038,91.04894838361078
87.5,88.31105226063838,88.67620788794154
88.2,87.19956015010494,87.1667898253376
87.9,88.70181031843117,88.49270007988532
88.1,87.68954562887869,87.73209286456442
86.1,88.16067388137098,88.20422511370211
87.0,85.60395949378645,85.50389005646547
87.2,87.27310035920179,87.42383583778863
86.0,87.26241199385687,87.136589118837
86.3,85.65916496239514,85.67801350195852
84.7,86.34440564056712,86.47620374066081
84.0,84.34827626602112,84.19681585650868
87.4,83.80857435763384,83.94424366083928
93.2,88.40808275698313,88.37898780068349
95.7,94.77908655562048,94.5657537357577
95.5,96.16473623601789,96.0213227862974
96.2,95.13648949563098,95.35231347412433
95.0,96.02712983952526,96.44014273177535
94.8,94.48949828338199,94.59201922031532
95.2,94.54081824549418,94.85891927152983
96.5,95.08259101026121,95.2966254097364
97.3,96.68452146740906,96.84090628154838
97.7,97.39230949923632,97.43005753462458
98.4,97.63124000879105,97.77647251558052
98.7,98.41781456469946,98.57664028962927
99.2,98.34430214929198,98.7349468074992
99.4,99.129439520077,99.33174580538794
99.5,99.09825457675404,99.4193358608978
99.6,99.24989339273506,99.52285149772824
99.7,99.24259900345372,99.62185554626903
99.7,99.43432284965485,99.60030005476723
99.8,99.29254446992282,99.70462610902902
99.8,99.30814256497351,99.82996411122686
99.8,99.49418981813358,99.8
99.8,99.47196644158184,99.8
99.8,99.68997206750558,99.8
99.7,99.17276398894619,99.8
99.4,99.41933757860498,99.6700358887732
99.5,98.97274593827008,99.31010766631958
99.7,99.25346481239868,99.5299641112268
99.8,99.43047287351169,99.75992822245362
99.9,99.54557241521898,99.8299641112268
100.0,99.48708726921924,99.92996411122682
100.0,99.64918585033595,100.0299641112268
100.0,99.74645103633681,100.0
99.8,99.6426038545408,100.0
99.4,99.2711264802474,99.74007177754638
98.3,98.89567261339886,99.28014355509276
97.6,97.85261710545821,97.97039477650509
96.4,97.08097068179059,97.39025122141233
95.9,95.71501371354218,96.0404306652783
94.9,95.62335025595239,95.75017944386596
93.5,94.58908780751344,94.6003588877319
93.5,92.70302784829329,93.08050244282467
92.9,93.29842538557509,93.5
90.1,92.39352293567258,92.72021533263914
90.6,89.06627694506365,89.26100488564931
92.1,90.61042710230669,90.74982055613404
91.3,92.27542301500583,92.54946166840215
89.7,90.97207138413323,91.06028711018551
86.5,88.9961239787138,89.22057422037105
87.1,85.43966410369733,85.54114844074208
86.6,87.1939336152629,87.27978466736086
85.4,86.33069012731953,86.45017944386595
82.4,84.9483713316968,85.0404306652783
81.1,81.64342688792692,81.5010766631957
79.7,80.64808029699967,80.71046655405146
80.3,79.78010141507511,79.28050244282467
79.3,81.68245168498068,80.47978466736086
77.2,79.02503390256626,79.00035888773189
76.9,76.81284746297104,76.570753664237
74.7,77.04625018745283,76.81010766631958
72.9,74.31820747243117,74.04078955301019
74.7,72.71682435781118,72.36064599791743
74.1,75.59366635141527,75.23935400208258
72.0,74.21998664254586,73.92021533263913
70.6,71.69653196911469,71.37075366423699
69.9,70.59880143845093,70.18050244282466
70.1,70.08723925322815,69.69025122141234
69.7,70.55198779630574,70.15992822245362
68.9,70.14242357281204,69.58014355509276
67.8,69.1736014348086,68.66028711018552
67.6,67.91925848391774,67.47039477650509
65.6,67.96023688945073,67.54007177754637
67.0,65.53693956497045,65.0007177754638
66.9,68.08258449060504,67.41949755717533
66.0,67.44721139461575,66.8700358887732
66.8,66.15919505576562,65.73032299895871
77.3,67.88767504962625,67.03971288981448
80.5,80.71683643117082,80.44623167881502
86.2,81.66750555788649,81.45885155925792
87.4,87.99953929622006,87.90795433992817
83.4,87.71629017206463,87.75956933472173
82.8,82.24071852136278,82.20143555092761
79.8,82.79053904231806,82.62021533263913
79.0,79.06052099600753,78.9010766631957
82.8,78.86512401007475,78.76028711018552
85.0,84.03649677894671,83.93863622661878
88.0,85.78077755186087,85.65921044698982
83.7,88.84968124117833,88.8989233368043
82.9,82.48385333313499,82.41154321724717
82.8,82.65131274614639,82.66028711018552
83.9,82.95355491619316,82.77003588877318
85.1,84.31486102822218,84.22960522349491
85.7,85.44976224395029,85.4595693347217
85.2,85.95014270616088,85.87978466736087
84.4,85.00343010694716,85.05017944386596
85.2,84.20180374936427,84.16028711018552
86.8,85.6823800241924,85.43971288981449
89.2,87.54914967635294,87.27942577962895
89.2,89.92417328979496,89.91913866944344
90.5,89.10099415589835,89.2
89.5,90.85790913350895,90.88953344594853
88.7,89.06574826719569,89.2003588877319
88.4,88.42023745951354,88.46028711018552
88.9,88.30084747409998,88.31010766631958
89.3,89.07390694885531,89.04982055613405
89.5,89.38957432185121,89.41985644490724
89.7,89.50619776791869,89.55992822245362
90.2,89.72532325929262,89.75992822245362
91.3,90.27819442517266,90.34982055613405
92.0,91.56358003236828,91.6296052234949
93.7,92.09030971469952,92.20974877858767
93.0,94.0589910035187,94.20938989085577
92.8,92.63648285008415,92.79025122141233
92.0,92.60152700447324,92.74007177754638
92.0,91.62833270841391,91.76028711018552
91.9,91.88745587185069,92.0
92.7,91.7585568446372,91.8700358887732
93.4,92.80397915048752,92.93971288981449
93.0,93.45539270220695,93.60974877858767
92.7,92.71604264446432,92.88014355509276
93.3,92.47717708123497,92.61010766631958
93.0,93.30882757256646,93.47978466736086
94.4,92.76904004669296,92.91010766631958
95.0,94.6500438960294,94.81949755717534
95.0,94.98341835736943,95.17978466736086
94.6,94.79792755135635,95.0
94.5,94.2940926301459,94.48014355509275
94.6,94.28051733887874,94.4700358887732
95.5,94.43418780468647,94.6299641112268
95.7,95.55090297187513,95.76967700104129
94.1,95.52849095696709,95.75992822245362
93.0,93.37925291538643,93.62057422037103
92.8,92.48126475937684,92.67039477650509
93.1,92.54091149891585,92.74007177754638
91.1,93.03278925254817,93.18989233368042
90.1,90.33070982214134,90.5007177754638
89.5,89.64617316565791,89.80035888773189
88.9,89.28600176175001,89.32021533263914
89.0,88.63862576017473,88.72021533263916
87.8,88.85047171333765,89.0299641112268
87.3,87.48666046062307,87.44043066527827
87.0,87.21334082341154,87.15017944386595
86.6,86.85178608428267,86.91010766631958
85.9,86.41605981357833,86.48014355509275
84.5,85.5775272693834,85.69025122141234
83.1,84.2213579730588,84.08050244282465
82.5,82.73930095243789,82.68050244282466
81.6,82.38389454031964,82.32021533263914
80.6,81.3298275665749,81.3303229989587
79.9,80.43293147109961,80.30035888773189
78.7,79.82271672032121,79.69025122141234
77.3,78.57952932518535,78.34043066527828
74.2,77.00140132632042,76.88050244282466
74.1,73.49189583601296,73.2711125519689
69.4,74.41986171070266,74.07003588877318
69.0,68.30185216272852,67.99168677233995
67.8,69.285707505415,68.88014355509276
68.1,68.05312575722199,67.44043066527827
68.1,68.62157141633142,68.18989233368042
66.8,68.49055324240528,68.1
66.6,66.8854843851671,66.41046655405147
66.2,67.05068034557951,66.54007177754637
65.9,66.63785768710417,66.08014355509276
65.3,66.33073107152968,65.81010766631958
64.5,65.63387391727852,65.12021533263913
63.9,64.78702807493403,64.26028711018552
63.2,64.321007511944,63.720215332639135
61.8,63.50053793197404,62.990251221412336
61.8,62.12662854529246,61.38050244282466
61.1,62.41669027744115,61.8
63.0,61.50612027469861,60.890251221412335
64.1,64.26607082826452,63.569318113309386
63.3,65.55704442509172,64.4296052234949
66.3,63.681174962828926,63.06028711018551
65.2,68.02236826863428,67.1989233368043
66.2,65.41691293638283,64.8703947765051
70.2,66.8382821704719,66.49964111226811
74.0,71.91282177986241,71.3985644490724
75.3,75.3591589828278,75.13863622661877
75.4,76.01038232260913,75.68953344594853
76.3,75.95104118286905,75.42996411122682
77.6,76.91465792516271,76.56967700104128
77.8,78.36938178070022,77.98953344594852
80.8,77.8329879124505,77.85992822245362
85.3,81.9098463662477,81.6989233368043
83.1,86.7352518526401,86.64838500520645
82.2,82.575073291384,82.44078955301018
80.9,82.09105283963842,81.93032299895872
82.9,80.67471077890906,80.51046655405148
81.8,83.5829670212806,83.4992822245362
79.5,81.56640333170466,81.47039477650509
78.5,79.04470373064328,78.81082544178336
78.9,78.47834412083763,78.20035888773191
77.1,79.32682251965605,79.01985644490725
75.9,76.77200139422413,76.5606459979174
74.8,75.90229426150522,75.5404306652783
75.2,74.71611573647434,74.47039477650509
73.5,75.61981219417137,75.31985644490724
74.4,73.33792133462981,72.99061010914423
74.3,75.04679778185204,74.6696770010413
74.6,74.62183462253996,74.27003588877318
75.6,75.03066215059286,74.68989233368042
81.5,76.22344302013143,75.8996411122681
83.8,83.48662712260884,83.26788256238179
86.0,84.64524833926595,84.48917455821663
87.8,86.72361822132191,86.65921044698982
87.2,88.41413949157656,88.33935400208257
89.5,86.94956756678613,87.02021533263914
86.8,90.1449246631827,90.18917455821664
86.7,85.9383732926471,85.99096899687612
91.2,86.69321560574984,86.6700358887732
94.1,92.46795531573005,92.54838500520646
92.7,94.84625151059501,94.96895922557748
90.8,92.14224725283498,92.28050244282467
89.4,90.08389703377588,90.2306818866906
89.4,88.89917432254605,88.98050244282467
88.4,89.3747777094301,89.4
87.3,88.03383542232541,88.1003588877319
87.6,87.03618254568433,86.97039477650509
87.8,87.69077007931148,87.68989233368042
87.6,87.8368122426961,87.85992822245362
86.5,87.50769095536972,87.54007177754637
85.7,86.18200330547552,86.17039477650509
84.4,85.5020956297896,85.46028711018552
84.3,84.12319483845056,84.01046655405148
85.4,84.34646824956107,84.27003588877318
90.3,85.70199981790587,85.72960522349491
95.4,91.6946315974756,91.76824145011368
96.0,96.75501409565304,96.92816967256732
95.6,95.96638538426923,96.17978466736086
91.1,95.13673833338905,95.48014355509275
88.2,89.58741341787604,89.75161499479354
85.0,87.26308019265113,87.33104077442252
82.1,84.04477179816105,84.04114844074208
78.4,81.35557842886291,81.23104077442251
78.5,77.43452064462292,77.29132788460804
73.9,78.7474868326832,78.5299641112268
75.0,72.82413556240581,72.52165088356675
72.2,75.64677365637613,75.32960522349491
70.0,71.70819220319555,71.36100488564932
68.0,69.72266086292089,69.34078955301018
66.1,67.83614255399885,67.4007177754638
64.0,66.06543170286923,65.5306818866906
63.1,63.931837133028026,63.37075366423699
62.9,63.42850363888345,62.830322998958714
62.9,63.459881128940516,62.84007177754638
63.0,63.49003877212134,62.9
63.7,63.609757351562195,63.02996411122681
64.5,64.39441952823367,63.90974877858767
63.5,65.38504716058615,64.73971288981448
64.5,63.558438028139136,63.200358887731895
61.9,65.45140402991993,64.79964111226809
61.1,61.69752761997758,61.120933108102946
60.9,61.55489554585664,60.860287110185524
59.4,61.51473932869389,60.84007177754638
63.0,59.59302916936041,58.95053833159785
58.8,64.74002743375183,64.07870800416515
60.6,58.222935771121186,57.541507328473976
60.1,61.826983251111514,61.139354002082584
70.5,60.61698574895889,59.950179443865956
77.3,74.0845198555565,73.61626756758824
76.0,79.60508180243865,79.33755956342307
71.0,75.83461592106447,75.61046655405147
70.9,69.8004887199659,69.5017944386595
72.4,71.28463416828005,70.8700358887732
71.4,73.18372393886821,72.84946166840216
71.1,71.59097826303285,71.1003588877319
61.8,71.42619587913639,71.01010766631956
57.7,59.496832633994664,59.013337655906675
56.0,57.36829889029875,56.47147143970079
58.6,56.163431143246136,55.49061010914423
62.4,60.208472197518134,59.37906689189706
68.9,64.41207028019613,63.53863622661877
65.7,71.49897149120063,70.84766722974265
64.4,65.28571976594523,64.74114844074208
66.0,64.57647462949912,64.01046655405148
69.9,67.07680738317703,66.47942577962895
67.7,71.59689106169401,71.0686003378456
66.0,67.51210966677903,67.04078955301019
68.3,66.2004349537339,65.49061010914423
67.9,69.69182018753806,68.98917455821663
71.1,68.09749463622911,67.78014355509276
74.7,72.49240663172532,72.05885155925792
74.3,76.07442629789205,75.77870800416515
73.3,74.63594352910702,74.18014355509276
80.8,73.26495355487964,73.00035888773189
82.5,83.16280759800529,83.04730834201077
85.2,83.11241340862885,83.00938989085576
82.4,86.09843905191757,86.00903100312388
83.1,81.54040642273793,81.56100488564933
82.8,83.37089829712903,83.30974877858766
81.2,82.7589624406892,82.71010766631957
80.5,80.8866704916677,80.72057422037105
80.5,80.34404887337172,80.29025122141233
79.9,80.72894469798474,80.5
76.2,79.86421565365,79.72021533263914
76.8,75.34897168709006,75.09132788460803
75.5,77.28776286154584,76.97978466736086
78.2,75.6888338975355,75.11046655405147
81.5,79.28255981335778,79.00903100312387
83.7,82.73317952437523,82.48881567048473
86.6,84.52008592170814,84.35921044698982
88.4,87.43492190312507,87.46895922557748
90.8,89.04795571697046,88.9393540020826
90.1,91.253625208052,91.51913866944344
87.7,89.83706257989557,89.89025122141233
87.3,87.17830778046537,86.98086133055656
87.6,87.2517082293909,87.18014355509276
88.6,87.55785313363153,87.68989233368042
86.2,88.78900566456805,88.8996411122681
85.3,85.4426066777785,85.48086133055656
83.6,85.09182123041437,85.03032299895871
85.4,83.11311521424119,83.09061010914422
88.2,85.9544564493028,85.9393540020826
92.2,89.05540998293463,89.03899511435068
91.2,93.29207128489779,93.3985644490724
90.0,90.76171543587496,90.9003588877319
88.5,89.49165774991211,89.64043066527829
86.4,87.96799591287349,88.05053833159785
90.0,85.70725669186012,85.77075366423699
86.3,91.03222360793058,91.07870800416516
85.0,85.2322531259078,85.19132788460803
83.0,84.89499921186041,84.61046655405147
83.5,82.68625413463609,82.4007177754638
87.1,83.70471465938266,83.64982055613405
87.8,88.18196733262704,88.17870800416516
87.1,87.77488853531827,88.00974877858765
85.9,86.80401141024811,86.89025122141233
87.0,85.43603062027326,85.5404306652783
88.6,87.23110648306363,87.32960522349491
90.3,88.88778652065959,89.07942577962895
90.3,90.78656382872052,90.80938989085577
89.1,89.94843360690362,90.3
87.7,88.78558826950687,88.74043066527827
87.2,87.0626116022719,87.28050244282467
86.5,86.945780323971,87.05017944386596
86.2,86.20243629575424,86.29025122141233
85.5,86.03298095264905,86.11010766631958
82.5,85.2113112398247,85.29025122141233
82.3,81.6504110508089,81.6010766631957
76.4,82.33385984513906,82.24007177754638
76.9,74.83771179172342,74.63211743761822
75.5,77.29785985211808,77.04982055613405
78.0,75.3818942215091,75.08050244282467
79.0,79.01535844269655,78.74910278067024
79.7,79.42051876033683,79.2996411122681
80.2,80.15969672533049,79.90974877858767
78.1,80.34533169257385,80.34982055613405
73.5,77.65927491765129,77.47075366423698
70.7,72.41147451512717,72.12165088356674
70.5,70.16375641047517,69.86100488564932
71.4,71.06350872543996,70.44007177754638
70.0,71.77998241146483,71.6696770010413
72.6,70.15285846113774,69.58050244282467
73.6,73.69504396448993,73.37906689189705
74.0,74.79362314916548,73.89964111226809
73.0,74.64305582435003,74.11985644490724
70.4,72.87606839834432,72.7003588877319
70.5,69.7886298990077,69.62093310810295
71.1,71.03298554836786,70.5299641112268
72.2,71.77145943335911,71.27978466736086
80.8,72.84115634173743,72.52960522349491
83.4,83.58528757954049,83.37691356550565
83.5,83.78146238133917,84.17906689189707
84.6,83.52611584395335,83.5299641112268
86.5,84.92690621998484,84.9296052234949
86.7,87.22421453169262,87.0693181133094
86.3,86.88246211979528,86.75992822245362
87.0,86.43090376970083,86.18014355509276
87.6,86.90275525481856,87.20974877858767
92.7,87.71731675990492,87.77978466736086
97.6,94.18708342721719,94.22816967256732
98.8,98.96712942171612,99.06824145011367
99.0,98.63784754502215,99.15956933472172
99.2,98.65159466614632,99.05992822245362
99.3,99.038482174104,99.25992822245362
99.2,98.89778163778523,99.3299641112268
98.1,98.9942181397586,99.1700358887732
95.3,97.57391901857757,97.77039477650509
94.1,94.11456159930562,94.46100488564932
96.4,93.46295982928535,93.74043066527827
96.5,97.2502666543516,97.08917455821664
95.8,96.23385342127047,96.5299641112268
97.0,95.4530447800285,95.59025122141233
97.4,96.8972426029834,97.35956933472173
97.1,97.32012025333363,97.51985644490725
96.6,96.6993468469392,97.01010766631956
96.6,96.09873591174673,96.45017944386595
98.1,96.31506324900649,96.6
98.3,98.26498352449968,98.54946166840215
98.5,98.00696018522349,98.35992822245362
98.4,98.05056361606778,98.55992822245362
98.5,98.13330710610079,98.3700358887732
98.6,98.11969900232036,98.5299641112268
98.9,98.44589378222908,98.6299641112268
99.1,98.78367786457305,98.98989233368044
98.8,98.88087896349042,99.15992822245362
98.8,98.4943808087734,98.71010766631957
98.9,98.52736191765794,98.8
99.0,98.69733440769812,98.92996411122682
98.5,98.63990195407324,99.0299641112268
98.4,97.91641285489986,98.35017944386595
98.7,98.06252321285307,98.3700358887732
98.4,98.4895756168695,98.78989233368043
99.1,98.04997290573836,98.31010766631958
99.3,98.84544558518893,99.30974877858766
98.7,99.01637935257601,99.35992822245362
98.4,98.1145639149201,98.52021533263914
99.4,98.11625215328651,98.31010766631958
99.5,99.48707889819957,99.69964111226811
98.7,99.35520806820446,99.5299641112268
98.2,98.02103980458453,98.46028711018552
98.1,97.69778471967268,98.05017944386596
98.2,97.71137804774648,98.07003588877318
98.0,97.83953905012505,98.22996411122682
97.6,97.86469100299234,97.94007177754638
98.7,96.93342200130564,97.48014355509275
97.3,98.70491207859016,99.02960522349491
97.3,96.48482393098827,96.88050244282466
98.5,97.0599938252171,97.3
96.9,98.734276085583,98.85956933472173
95.3,96.11467757201676,96.42057422037105
97.1,94.54248287865026,94.82057422037103
97.5,97.32801316231713,97.63935400208257
97.7,97.41764058887242,97.61985644490724
95.4,97.54026568206328,97.75992822245362
94.6,94.53543536280489,94.71082544178337
94.6,94.11774842145229,94.36028711018551
95.1,94.34472879798818,94.6
93.5,94.97244322682388,95.24982055613404
90.6,92.83456261135859,93.02057422037105
85.1,89.58202287922815,89.73104077442251
81.6,83.45451701772785,83.45197388252545
81.7,80.63683273770062,80.55125610706165
80.4,81.72625007067727,81.72996411122682
80.4,80.20953857863994,80.01046655405148
82.4,80.2591407610097,80.4
83.3,83.24628540984125,82.9992822245362
83.6,83.57773553406712,83.56967700104128
84.5,83.92005010717013,83.68989233368042
85.6,84.84009738842741,84.76967700104129
86.3,85.98751982642614,85.9296052234949
85.7,86.53267100033473,86.50974877858766
86.7,85.42708780730008,85.52021533263914
89.0,86.79054647587151,86.99964111226811
89.2,89.55864927246783,89.68917455821662
90.7,89.21585614570412,89.25992822245362
93.0,91.07533407265745,91.14946166840215
92.5,93.44649478538553,93.68917455821662
91.1,92.3232704177092,92.35017944386595
88.9,90.5488523866749,90.68050244282465
85.3,88.1250843335612,88.24078955301019
83.2,84.14657422218585,84.22129199583483
82.1,82.52090129234072,82.570753664237
80.0,81.92827522893509,81.77039477650509
78.0,79.54311951700052,79.37075366423699
81.1,77.64740433444686,77.4007177754638
81.0,82.63411965566526,82.0288874480311
79.5,81.11818104031272,80.9700358887732
79.0,79.22281409712339,79.05053833159785
79.1,79.1163576296367,78.85017944386595
79.7,79.42491344737512,79.1299641112268
79.6,80.05086658213405,79.87978466736087
80.6,79.73500978143048,79.57003588877318
82.7,81.10779324534975,80.8996411122681
83.7,83.49624332292063,83.32924633576302
84.8,84.35871332859267,83.99964111226811
87.9,85.37606891027752,85.1296052234949
90.4,88.81697024275829,88.82888744803111
91.6,91.09264978402739,91.14910278067026
91.5,91.86986059435074,91.9595693347217
91.6,91.35714248516584,91.4700358887732
88.6,91.51815928799789,91.6299641112268
89.8,87.5816168357275,87.70107666319569
89.3,89.96840670477094,90.15956933472172
88.7,89.0789960383707,89.15017944386595
90.5,88.62165646752179,88.52021533263914
91.3,90.9152355995774,91.03935400208258
90.5,91.40257118729372,91.53971288981448
90.5,90.23724760800695,90.26028711018552
91.4,90.42789568624616,90.5
92.2,91.54202042217683,91.6696770010413
93.6,92.29596885653915,92.43971288981449
93.7,93.87465939788981,94.01949755717533
93.3,93.64014444317826,93.72996411122682
93.3,93.00391047228344,93.18014355509276
91.4,93.15142362227786,93.3
90.4,90.71047622129537,90.83068188669061
